horizon,target_variable,age_id,scenario_id,value,sample,location
30 wk,inc infection,adult,B,2302974,40,PL
31 wk,inc infection,adult,B,2442265,40,PL
32 wk,inc infection,adult,B,2005439,40,PL
33 wk,inc infection,adult,B,1246430,40,PL
34 wk,inc infection,adult,B,601039,40,PL
35 wk,inc infection,adult,B,261379,40,PL
36 wk,inc infection,adult,B,126364,40,PL
37 wk,inc infection,adult,B,70330,40,PL
38 wk,inc infection,adult,B,45888,40,PL
39 wk,inc infection,adult,B,34794,40,PL
40 wk,inc infection,adult,B,30269,40,PL
41 wk,inc infection,adult,B,28035,40,PL
42 wk,inc infection,adult,B,3962,40,PL
1 wk,inc death,adult,B,75,40,PL
2 wk,inc death,adult,B,78,40,PL
3 wk,inc death,adult,B,54,40,PL
4 wk,inc death,adult,B,30,40,PL
5 wk,inc death,adult,B,14,40,PL
6 wk,inc death,adult,B,18,40,PL
7 wk,inc death,adult,B,13,40,PL
8 wk,inc death,adult,B,6,40,PL
9 wk,inc death,adult,B,6,40,PL
10 wk,inc death,adult,B,1,40,PL
11 wk,inc death,adult,B,1,40,PL
12 wk,inc death,adult,B,2,40,PL
13 wk,inc death,adult,B,3,40,PL
14 wk,inc death,adult,B,1,40,PL
15 wk,inc death,adult,B,2,40,PL
16 wk,inc death,adult,B,0,40,PL
17 wk,inc death,adult,B,1,40,PL
18 wk,inc death,adult,B,2,40,PL
19 wk,inc death,adult,B,1,40,PL
20 wk,inc death,adult,B,0,40,PL
21 wk,inc death,adult,B,3,40,PL
22 wk,inc death,adult,B,1,40,PL
23 wk,inc death,adult,B,4,40,PL
24 wk,inc death,adult,B,1,40,PL
25 wk,inc death,adult,B,5,40,PL
26 wk,inc death,adult,B,3,40,PL
27 wk,inc death,adult,B,6,40,PL
28 wk,inc death,adult,B,17,40,PL
29 wk,inc death,adult,B,29,40,PL
30 wk,inc death,adult,B,54,40,PL
31 wk,inc death,adult,B,79,40,PL
32 wk,inc death,adult,B,84,40,PL
33 wk,inc death,adult,B,95,40,PL
34 wk,inc death,adult,B,97,40,PL
35 wk,inc death,adult,B,69,40,PL
36 wk,inc death,adult,B,25,40,PL
37 wk,inc death,adult,B,13,40,PL
38 wk,inc death,adult,B,7,40,PL
39 wk,inc death,adult,B,5,40,PL
40 wk,inc death,adult,B,1,40,PL
41 wk,inc death,adult,B,1,40,PL
42 wk,inc death,adult,B,0,40,PL
1 wk,inc hosp,adult,B,612,40,PL
2 wk,inc hosp,adult,B,375,40,PL
3 wk,inc hosp,adult,B,283,40,PL
4 wk,inc hosp,adult,B,187,40,PL
5 wk,inc hosp,adult,B,121,40,PL
6 wk,inc hosp,adult,B,75,40,PL
7 wk,inc hosp,adult,B,47,40,PL
8 wk,inc hosp,adult,B,39,40,PL
9 wk,inc hosp,adult,B,29,40,PL
10 wk,inc hosp,adult,B,14,40,PL
11 wk,inc hosp,adult,B,16,40,PL
12 wk,inc hosp,adult,B,22,40,PL
13 wk,inc hosp,adult,B,18,40,PL
14 wk,inc hosp,adult,B,15,40,PL
15 wk,inc hosp,adult,B,21,40,PL
16 wk,inc hosp,adult,B,20,40,PL
17 wk,inc hosp,adult,B,15,40,PL
18 wk,inc hosp,adult,B,17,40,PL
19 wk,inc hosp,adult,B,21,40,PL
20 wk,inc hosp,adult,B,12,40,PL
21 wk,inc hosp,adult,B,22,40,PL
22 wk,inc hosp,adult,B,26,40,PL
23 wk,inc hosp,adult,B,30,40,PL
24 wk,inc hosp,adult,B,39,40,PL
25 wk,inc hosp,adult,B,46,40,PL
26 wk,inc hosp,adult,B,78,40,PL
27 wk,inc hosp,adult,B,170,40,PL
28 wk,inc hosp,adult,B,327,40,PL
29 wk,inc hosp,adult,B,519,40,PL
30 wk,inc hosp,adult,B,700,40,PL
31 wk,inc hosp,adult,B,959,40,PL
32 wk,inc hosp,adult,B,1048,40,PL
33 wk,inc hosp,adult,B,831,40,PL
34 wk,inc hosp,adult,B,520,40,PL
35 wk,inc hosp,adult,B,236,40,PL
36 wk,inc hosp,adult,B,107,40,PL
37 wk,inc hosp,adult,B,33,40,PL
38 wk,inc hosp,adult,B,18,40,PL
39 wk,inc hosp,adult,B,11,40,PL
40 wk,inc hosp,adult,B,12,40,PL
41 wk,inc hosp,adult,B,16,40,PL
42 wk,inc hosp,adult,B,1,40,PL
1 wk,inc infection,older,B,287356,40,PL
2 wk,inc infection,older,B,188490,40,PL
3 wk,inc infection,older,B,117209,40,PL
4 wk,inc infection,older,B,71013,40,PL
5 wk,inc infection,older,B,46440,40,PL
6 wk,inc infection,older,B,31531,40,PL
7 wk,inc infection,older,B,23214,40,PL
8 wk,inc infection,older,B,16753,40,PL
9 wk,inc infection,older,B,13119,40,PL
10 wk,inc infection,older,B,10947,40,PL
11 wk,inc infection,older,B,9792,40,PL
12 wk,inc infection,older,B,9386,40,PL
13 wk,inc infection,older,B,9525,40,PL
14 wk,inc infection,older,B,10807,40,PL
15 wk,inc infection,older,B,10765,40,PL
16 wk,inc infection,older,B,9844,40,PL
17 wk,inc infection,older,B,9837,40,PL
18 wk,inc infection,older,B,9874,40,PL
19 wk,inc infection,older,B,10853,40,PL
20 wk,inc infection,older,B,11775,40,PL
21 wk,inc infection,older,B,13685,40,PL
22 wk,inc infection,older,B,17074,40,PL
23 wk,inc infection,older,B,21521,40,PL
24 wk,inc infection,older,B,28360,40,PL
25 wk,inc infection,older,B,47589,40,PL
26 wk,inc infection,older,B,94205,40,PL
27 wk,inc infection,older,B,205690,40,PL
28 wk,inc infection,older,B,393462,40,PL
29 wk,inc infection,older,B,567292,40,PL
30 wk,inc infection,older,B,718384,40,PL
31 wk,inc infection,older,B,826322,40,PL
32 wk,inc infection,older,B,754357,40,PL
33 wk,inc infection,older,B,507240,40,PL
34 wk,inc infection,older,B,243206,40,PL
35 wk,inc infection,older,B,92748,40,PL
36 wk,inc infection,older,B,37733,40,PL
37 wk,inc infection,older,B,18760,40,PL
38 wk,inc infection,older,B,11594,40,PL
39 wk,inc infection,older,B,8539,40,PL
40 wk,inc infection,older,B,7239,40,PL
41 wk,inc infection,older,B,6698,40,PL
42 wk,inc infection,older,B,994,40,PL
1 wk,inc death,older,B,604,40,PL
2 wk,inc death,older,B,636,40,PL
3 wk,inc death,older,B,541,40,PL
4 wk,inc death,older,B,268,40,PL
5 wk,inc death,older,B,169,40,PL
6 wk,inc death,older,B,112,40,PL
7 wk,inc death,older,B,71,40,PL
8 wk,inc death,older,B,45,40,PL
9 wk,inc death,older,B,33,40,PL
10 wk,inc death,older,B,16,40,PL
11 wk,inc death,older,B,17,40,PL
12 wk,inc death,older,B,18,40,PL
13 wk,inc death,older,B,14,40,PL
14 wk,inc death,older,B,10,40,PL
15 wk,inc death,older,B,14,40,PL
16 wk,inc death,older,B,13,40,PL
17 wk,inc death,older,B,15,40,PL
18 wk,inc death,older,B,7,40,PL
19 wk,inc death,older,B,12,40,PL
20 wk,inc death,older,B,9,40,PL
21 wk,inc death,older,B,8,40,PL
22 wk,inc death,older,B,10,40,PL
23 wk,inc death,older,B,13,40,PL
24 wk,inc death,older,B,12,40,PL
25 wk,inc death,older,B,24,40,PL
26 wk,inc death,older,B,26,40,PL
27 wk,inc death,older,B,43,40,PL
28 wk,inc death,older,B,58,40,PL
29 wk,inc death,older,B,159,40,PL
30 wk,inc death,older,B,328,40,PL
31 wk,inc death,older,B,556,40,PL
32 wk,inc death,older,B,714,40,PL
33 wk,inc death,older,B,815,40,PL
34 wk,inc death,older,B,829,40,PL
35 wk,inc death,older,B,721,40,PL
36 wk,inc death,older,B,479,40,PL
37 wk,inc death,older,B,195,40,PL
38 wk,inc death,older,B,75,40,PL
39 wk,inc death,older,B,18,40,PL
40 wk,inc death,older,B,10,40,PL
41 wk,inc death,older,B,9,40,PL
42 wk,inc death,older,B,1,40,PL
1 wk,inc hosp,older,B,4277,40,PL
2 wk,inc hosp,older,B,2651,40,PL
3 wk,inc hosp,older,B,1565,40,PL
4 wk,inc hosp,older,B,971,40,PL
5 wk,inc hosp,older,B,531,40,PL
6 wk,inc hosp,older,B,340,40,PL
7 wk,inc hosp,older,B,278,40,PL
8 wk,inc hosp,older,B,178,40,PL
9 wk,inc hosp,older,B,134,40,PL
10 wk,inc hosp,older,B,98,40,PL
11 wk,inc hosp,older,B,77,40,PL
12 wk,inc hosp,older,B,79,40,PL
13 wk,inc hosp,older,B,72,40,PL
14 wk,inc hosp,older,B,104,40,PL
15 wk,inc hosp,older,B,86,40,PL
16 wk,inc hosp,older,B,95,40,PL
17 wk,inc hosp,older,B,93,40,PL
18 wk,inc hosp,older,B,76,40,PL
19 wk,inc hosp,older,B,65,40,PL
20 wk,inc hosp,older,B,99,40,PL
21 wk,inc hosp,older,B,99,40,PL
22 wk,inc hosp,older,B,90,40,PL
23 wk,inc hosp,older,B,133,40,PL
24 wk,inc hosp,older,B,151,40,PL
25 wk,inc hosp,older,B,219,40,PL
26 wk,inc hosp,older,B,332,40,PL
27 wk,inc hosp,older,B,665,40,PL
28 wk,inc hosp,older,B,1525,40,PL
29 wk,inc hosp,older,B,3332,40,PL
30 wk,inc hosp,older,B,4889,40,PL
31 wk,inc hosp,older,B,5902,40,PL
32 wk,inc hosp,older,B,6881,40,PL
33 wk,inc hosp,older,B,6686,40,PL
34 wk,inc hosp,older,B,4620,40,PL
35 wk,inc hosp,older,B,2054,40,PL
36 wk,inc hosp,older,B,721,40,PL
37 wk,inc hosp,older,B,272,40,PL
38 wk,inc hosp,older,B,114,40,PL
39 wk,inc hosp,older,B,76,40,PL
40 wk,inc hosp,older,B,47,40,PL
41 wk,inc hosp,older,B,56,40,PL
42 wk,inc hosp,older,B,5,40,PL
1 wk,inc infection,child,C,372477,40,PL
2 wk,inc infection,child,C,246119,40,PL
3 wk,inc infection,child,C,142880,40,PL
4 wk,inc infection,child,C,79795,40,PL
5 wk,inc infection,child,C,45498,40,PL
6 wk,inc infection,child,C,27346,40,PL
7 wk,inc infection,child,C,16311,40,PL
8 wk,inc infection,child,C,10629,40,PL
9 wk,inc infection,child,C,8006,40,PL
10 wk,inc infection,child,C,6440,40,PL
11 wk,inc infection,child,C,6440,40,PL
12 wk,inc infection,child,C,7074,40,PL
13 wk,inc infection,child,C,8586,40,PL
14 wk,inc infection,child,C,10893,40,PL
15 wk,inc infection,child,C,9702,40,PL
16 wk,inc infection,child,C,9359,40,PL
17 wk,inc infection,child,C,9643,40,PL
18 wk,inc infection,child,C,10398,40,PL
19 wk,inc infection,child,C,11218,40,PL
20 wk,inc infection,child,C,13326,40,PL
21 wk,inc infection,child,C,16312,40,PL
22 wk,inc infection,child,C,20366,40,PL
23 wk,inc infection,child,C,26658,40,PL
24 wk,inc infection,child,C,40358,40,PL
25 wk,inc infection,child,C,94330,40,PL
26 wk,inc infection,child,C,199518,40,PL
27 wk,inc infection,child,C,335774,40,PL
28 wk,inc infection,child,C,456039,40,PL
29 wk,inc infection,child,C,557466,40,PL
30 wk,inc infection,child,C,733482,40,PL
31 wk,inc infection,child,C,953488,40,PL
32 wk,inc infection,child,C,984777,40,PL
33 wk,inc infection,child,C,737249,40,PL
34 wk,inc infection,child,C,400460,40,PL
35 wk,inc infection,child,C,169515,40,PL
36 wk,inc infection,child,C,65966,40,PL
37 wk,inc infection,child,C,24800,40,PL
38 wk,inc infection,child,C,9699,40,PL
39 wk,inc infection,child,C,4577,40,PL
40 wk,inc infection,child,C,2544,40,PL
41 wk,inc infection,child,C,1730,40,PL
42 wk,inc infection,child,C,254,40,PL
1 wk,inc death,child,C,6,40,PL
2 wk,inc death,child,C,8,40,PL
3 wk,inc death,child,C,1,40,PL
4 wk,inc death,child,C,0,40,PL
5 wk,inc death,child,C,0,40,PL
6 wk,inc death,child,C,1,40,PL
7 wk,inc death,child,C,0,40,PL
8 wk,inc death,child,C,0,40,PL
9 wk,inc death,child,C,0,40,PL
10 wk,inc death,child,C,0,40,PL
11 wk,inc death,child,C,0,40,PL
12 wk,inc death,child,C,0,40,PL
13 wk,inc death,child,C,0,40,PL
14 wk,inc death,child,C,0,40,PL
15 wk,inc death,child,C,0,40,PL
16 wk,inc death,child,C,1,40,PL
17 wk,inc death,child,C,0,40,PL
18 wk,inc death,child,C,0,40,PL
19 wk,inc death,child,C,0,40,PL
20 wk,inc death,child,C,0,40,PL
21 wk,inc death,child,C,1,40,PL
22 wk,inc death,child,C,0,40,PL
23 wk,inc death,child,C,0,40,PL
24 wk,inc death,child,C,0,40,PL
25 wk,inc death,child,C,0,40,PL
26 wk,inc death,child,C,0,40,PL
27 wk,inc death,child,C,1,40,PL
28 wk,inc death,child,C,2,40,PL
29 wk,inc death,child,C,1,40,PL
30 wk,inc death,child,C,4,40,PL
31 wk,inc death,child,C,5,40,PL
32 wk,inc death,child,C,8,40,PL
33 wk,inc death,child,C,14,40,PL
34 wk,inc death,child,C,3,40,PL
35 wk,inc death,child,C,1,40,PL
36 wk,inc death,child,C,3,40,PL
37 wk,inc death,child,C,1,40,PL
38 wk,inc death,child,C,1,40,PL
39 wk,inc death,child,C,0,40,PL
40 wk,inc death,child,C,0,40,PL
41 wk,inc death,child,C,0,40,PL
42 wk,inc death,child,C,0,40,PL
1 wk,inc hosp,child,C,38,40,PL
2 wk,inc hosp,child,C,26,40,PL
3 wk,inc hosp,child,C,14,40,PL
4 wk,inc hosp,child,C,11,40,PL
5 wk,inc hosp,child,C,6,40,PL
6 wk,inc hosp,child,C,2,40,PL
7 wk,inc hosp,child,C,3,40,PL
8 wk,inc hosp,child,C,1,40,PL
9 wk,inc hosp,child,C,1,40,PL
10 wk,inc hosp,child,C,1,40,PL
11 wk,inc hosp,child,C,0,40,PL
12 wk,inc hosp,child,C,0,40,PL
13 wk,inc hosp,child,C,0,40,PL
14 wk,inc hosp,child,C,0,40,PL
15 wk,inc hosp,child,C,3,40,PL
16 wk,inc hosp,child,C,2,40,PL
17 wk,inc hosp,child,C,1,40,PL
18 wk,inc hosp,child,C,0,40,PL
19 wk,inc hosp,child,C,0,40,PL
20 wk,inc hosp,child,C,2,40,PL
21 wk,inc hosp,child,C,1,40,PL
22 wk,inc hosp,child,C,0,40,PL
23 wk,inc hosp,child,C,0,40,PL
24 wk,inc hosp,child,C,1,40,PL
25 wk,inc hosp,child,C,4,40,PL
26 wk,inc hosp,child,C,5,40,PL
27 wk,inc hosp,child,C,12,40,PL
28 wk,inc hosp,child,C,21,40,PL
29 wk,inc hosp,child,C,29,40,PL
30 wk,inc hosp,child,C,43,40,PL
31 wk,inc hosp,child,C,58,40,PL
32 wk,inc hosp,child,C,63,40,PL
33 wk,inc hosp,child,C,65,40,PL
34 wk,inc hosp,child,C,40,40,PL
35 wk,inc hosp,child,C,26,40,PL
36 wk,inc hosp,child,C,11,40,PL
37 wk,inc hosp,child,C,8,40,PL
38 wk,inc hosp,child,C,3,40,PL
39 wk,inc hosp,child,C,2,40,PL
40 wk,inc hosp,child,C,1,40,PL
41 wk,inc hosp,child,C,0,40,PL
42 wk,inc hosp,child,C,0,40,PL
1 wk,inc infection,adult,C,872859,40,PL
2 wk,inc infection,adult,C,599971,40,PL
3 wk,inc infection,adult,C,358017,40,PL
4 wk,inc infection,adult,C,199928,40,PL
5 wk,inc infection,adult,C,111475,40,PL
6 wk,inc infection,adult,C,65739,40,PL
7 wk,inc infection,adult,C,39489,40,PL
8 wk,inc infection,adult,C,25476,40,PL
9 wk,inc infection,adult,C,18840,40,PL
10 wk,inc infection,adult,C,15852,40,PL
11 wk,inc infection,adult,C,15610,40,PL
12 wk,inc infection,adult,C,17441,40,PL
13 wk,inc infection,adult,C,21348,40,PL
14 wk,inc infection,adult,C,27668,40,PL
15 wk,inc infection,adult,C,29270,40,PL
16 wk,inc infection,adult,C,28452,40,PL
17 wk,inc infection,adult,C,29626,40,PL
18 wk,inc infection,adult,C,31933,40,PL
19 wk,inc infection,adult,C,35512,40,PL
20 wk,inc infection,adult,C,41329,40,PL
21 wk,inc infection,adult,C,50179,40,PL
22 wk,inc infection,adult,C,63360,40,PL
23 wk,inc infection,adult,C,81055,40,PL
24 wk,inc infection,adult,C,109622,40,PL
25 wk,inc infection,adult,C,182405,40,PL
26 wk,inc infection,adult,C,345556,40,PL
27 wk,inc infection,adult,C,646258,40,PL
28 wk,inc infection,adult,C,1017666,40,PL
29 wk,inc infection,adult,C,1364829,40,PL
30 wk,inc infection,adult,C,1816677,40,PL
31 wk,inc infection,adult,C,2316697,40,PL
32 wk,inc infection,adult,C,2392798,40,PL
33 wk,inc infection,adult,C,1832429,40,PL
34 wk,inc infection,adult,C,1029598,40,PL
35 wk,inc infection,adult,C,453062,40,PL
36 wk,inc infection,adult,C,180850,40,PL
37 wk,inc infection,adult,C,65829,40,PL
38 wk,inc infection,adult,C,25692,40,PL
39 wk,inc infection,adult,C,11990,40,PL
40 wk,inc infection,adult,C,6932,40,PL
41 wk,inc infection,adult,C,4930,40,PL
42 wk,inc infection,adult,C,605,40,PL
1 wk,inc death,adult,C,107,40,PL
2 wk,inc death,adult,C,92,40,PL
3 wk,inc death,adult,C,63,40,PL
4 wk,inc death,adult,C,42,40,PL
5 wk,inc death,adult,C,29,40,PL
6 wk,inc death,adult,C,10,40,PL
7 wk,inc death,adult,C,12,40,PL
8 wk,inc death,adult,C,7,40,PL
9 wk,inc death,adult,C,4,40,PL
10 wk,inc death,adult,C,2,40,PL
11 wk,inc death,adult,C,2,40,PL
12 wk,inc death,adult,C,2,40,PL
13 wk,inc death,adult,C,1,40,PL
14 wk,inc death,adult,C,0,40,PL
15 wk,inc death,adult,C,0,40,PL
16 wk,inc death,adult,C,2,40,PL
17 wk,inc death,adult,C,1,40,PL
18 wk,inc death,adult,C,1,40,PL
19 wk,inc death,adult,C,4,40,PL
20 wk,inc death,adult,C,1,40,PL
21 wk,inc death,adult,C,4,40,PL
22 wk,inc death,adult,C,3,40,PL
23 wk,inc death,adult,C,3,40,PL
24 wk,inc death,adult,C,6,40,PL
25 wk,inc death,adult,C,3,40,PL
26 wk,inc death,adult,C,8,40,PL
27 wk,inc death,adult,C,15,40,PL
28 wk,inc death,adult,C,24,40,PL
29 wk,inc death,adult,C,44,40,PL
30 wk,inc death,adult,C,65,40,PL
31 wk,inc death,adult,C,75,40,PL
32 wk,inc death,adult,C,122,40,PL
33 wk,inc death,adult,C,156,40,PL
34 wk,inc death,adult,C,154,40,PL
35 wk,inc death,adult,C,130,40,PL
36 wk,inc death,adult,C,82,40,PL
37 wk,inc death,adult,C,35,40,PL
38 wk,inc death,adult,C,15,40,PL
39 wk,inc death,adult,C,7,40,PL
40 wk,inc death,adult,C,2,40,PL
41 wk,inc death,adult,C,2,40,PL
42 wk,inc death,adult,C,0,40,PL
1 wk,inc hosp,adult,C,908,40,PL
2 wk,inc hosp,adult,C,678,40,PL
3 wk,inc hosp,adult,C,424,40,PL
4 wk,inc hosp,adult,C,251,40,PL
5 wk,inc hosp,adult,C,139,40,PL
6 wk,inc hosp,adult,C,82,40,PL
7 wk,inc hosp,adult,C,40,40,PL
8 wk,inc hosp,adult,C,28,40,PL
9 wk,inc hosp,adult,C,18,40,PL
10 wk,inc hosp,adult,C,16,40,PL
11 wk,inc hosp,adult,C,10,40,PL
12 wk,inc hosp,adult,C,9,40,PL
13 wk,inc hosp,adult,C,9,40,PL
14 wk,inc hosp,adult,C,21,40,PL
15 wk,inc hosp,adult,C,18,40,PL
16 wk,inc hosp,adult,C,15,40,PL
17 wk,inc hosp,adult,C,19,40,PL
18 wk,inc hosp,adult,C,20,40,PL
19 wk,inc hosp,adult,C,20,40,PL
20 wk,inc hosp,adult,C,22,40,PL
21 wk,inc hosp,adult,C,26,40,PL
22 wk,inc hosp,adult,C,37,40,PL
23 wk,inc hosp,adult,C,43,40,PL
24 wk,inc hosp,adult,C,61,40,PL
25 wk,inc hosp,adult,C,75,40,PL
26 wk,inc hosp,adult,C,132,40,PL
27 wk,inc hosp,adult,C,245,40,PL
28 wk,inc hosp,adult,C,456,40,PL
29 wk,inc hosp,adult,C,719,40,PL
30 wk,inc hosp,adult,C,949,40,PL
31 wk,inc hosp,adult,C,1232,40,PL
32 wk,inc hosp,adult,C,1724,40,PL
33 wk,inc hosp,adult,C,1772,40,PL
34 wk,inc hosp,adult,C,1395,40,PL
35 wk,inc hosp,adult,C,736,40,PL
36 wk,inc hosp,adult,C,330,40,PL
37 wk,inc hosp,adult,C,128,40,PL
38 wk,inc hosp,adult,C,40,40,PL
39 wk,inc hosp,adult,C,21,40,PL
40 wk,inc hosp,adult,C,10,40,PL
41 wk,inc hosp,adult,C,8,40,PL
42 wk,inc hosp,adult,C,0,40,PL
1 wk,inc infection,older,C,276442,40,PL
2 wk,inc infection,older,C,184735,40,PL
3 wk,inc infection,older,C,110459,40,PL
4 wk,inc infection,older,C,60282,40,PL
5 wk,inc infection,older,C,32278,40,PL
6 wk,inc infection,older,C,18710,40,PL
7 wk,inc infection,older,C,11129,40,PL
8 wk,inc infection,older,C,7061,40,PL
9 wk,inc infection,older,C,4975,40,PL
10 wk,inc infection,older,C,4059,40,PL
11 wk,inc infection,older,C,3835,40,PL
12 wk,inc infection,older,C,4251,40,PL
13 wk,inc infection,older,C,5090,40,PL
14 wk,inc infection,older,C,6537,40,PL
15 wk,inc infection,older,C,7537,40,PL
16 wk,inc infection,older,C,7438,40,PL
17 wk,inc infection,older,C,7472,40,PL
18 wk,inc infection,older,C,8014,40,PL
19 wk,inc infection,older,C,8879,40,PL
20 wk,inc infection,older,C,10209,40,PL
21 wk,inc infection,older,C,12264,40,PL
22 wk,inc infection,older,C,15913,40,PL
23 wk,inc infection,older,C,19915,40,PL
24 wk,inc infection,older,C,26292,40,PL
25 wk,inc infection,older,C,44749,40,PL
26 wk,inc infection,older,C,89365,40,PL
27 wk,inc infection,older,C,177779,40,PL
28 wk,inc infection,older,C,302542,40,PL
29 wk,inc infection,older,C,405439,40,PL
30 wk,inc infection,older,C,503489,40,PL
31 wk,inc infection,older,C,659638,40,PL
32 wk,inc infection,older,C,774164,40,PL
33 wk,inc infection,older,C,674613,40,PL
34 wk,inc infection,older,C,414785,40,PL
35 wk,inc infection,older,C,185451,40,PL
36 wk,inc infection,older,C,67272,40,PL
37 wk,inc infection,older,C,21246,40,PL
38 wk,inc infection,older,C,7665,40,PL
39 wk,inc infection,older,C,3493,40,PL
40 wk,inc infection,older,C,1980,40,PL
41 wk,inc infection,older,C,1249,40,PL
42 wk,inc infection,older,C,156,40,PL
1 wk,inc death,older,C,763,40,PL
2 wk,inc death,older,C,733,40,PL
3 wk,inc death,older,C,493,40,PL
4 wk,inc death,older,C,320,40,PL
5 wk,inc death,older,C,201,40,PL
6 wk,inc death,older,C,119,40,PL
7 wk,inc death,older,C,64,40,PL
8 wk,inc death,older,C,33,40,PL
9 wk,inc death,older,C,19,40,PL
10 wk,inc death,older,C,10,40,PL
11 wk,inc death,older,C,5,40,PL
12 wk,inc death,older,C,6,40,PL
13 wk,inc death,older,C,5,40,PL
14 wk,inc death,older,C,3,40,PL
15 wk,inc death,older,C,10,40,PL
16 wk,inc death,older,C,7,40,PL
17 wk,inc death,older,C,16,40,PL
18 wk,inc death,older,C,16,40,PL
19 wk,inc death,older,C,14,40,PL
20 wk,inc death,older,C,16,40,PL
21 wk,inc death,older,C,10,40,PL
22 wk,inc death,older,C,13,40,PL
23 wk,inc death,older,C,22,40,PL
24 wk,inc death,older,C,15,40,PL
25 wk,inc death,older,C,24,40,PL
26 wk,inc death,older,C,29,40,PL
27 wk,inc death,older,C,65,40,PL
28 wk,inc death,older,C,100,40,PL
29 wk,inc death,older,C,201,40,PL
30 wk,inc death,older,C,332,40,PL
31 wk,inc death,older,C,492,40,PL
32 wk,inc death,older,C,680,40,PL
33 wk,inc death,older,C,945,40,PL
34 wk,inc death,older,C,1049,40,PL
35 wk,inc death,older,C,1030,40,PL
36 wk,inc death,older,C,762,40,PL
37 wk,inc death,older,C,415,40,PL
38 wk,inc death,older,C,212,40,PL
39 wk,inc death,older,C,77,40,PL
40 wk,inc death,older,C,21,40,PL
41 wk,inc death,older,C,7,40,PL
42 wk,inc death,older,C,0,40,PL
1 wk,inc hosp,older,C,5599,40,PL
2 wk,inc hosp,older,C,3629,40,PL
3 wk,inc hosp,older,C,2300,40,PL
4 wk,inc hosp,older,C,1397,40,PL
5 wk,inc hosp,older,C,707,40,PL
6 wk,inc hosp,older,C,385,40,PL
7 wk,inc hosp,older,C,228,40,PL
8 wk,inc hosp,older,C,133,40,PL
9 wk,inc hosp,older,C,88,40,PL
10 wk,inc hosp,older,C,57,40,PL
11 wk,inc hosp,older,C,58,40,PL
12 wk,inc hosp,older,C,48,40,PL
13 wk,inc hosp,older,C,55,40,PL
14 wk,inc hosp,older,C,66,40,PL
15 wk,inc hosp,older,C,90,40,PL
16 wk,inc hosp,older,C,97,40,PL
17 wk,inc hosp,older,C,111,40,PL
18 wk,inc hosp,older,C,92,40,PL
19 wk,inc hosp,older,C,86,40,PL
20 wk,inc hosp,older,C,104,40,PL
21 wk,inc hosp,older,C,139,40,PL
22 wk,inc hosp,older,C,148,40,PL
23 wk,inc hosp,older,C,206,40,PL
24 wk,inc hosp,older,C,260,40,PL
25 wk,inc hosp,older,C,304,40,PL
26 wk,inc hosp,older,C,545,40,PL
27 wk,inc hosp,older,C,1036,40,PL
28 wk,inc hosp,older,C,2136,40,PL
29 wk,inc hosp,older,C,3803,40,PL
30 wk,inc hosp,older,C,5382,40,PL
31 wk,inc hosp,older,C,6373,40,PL
32 wk,inc hosp,older,C,8221,40,PL
33 wk,inc hosp,older,C,10089,40,PL
34 wk,inc hosp,older,C,8937,40,PL
35 wk,inc hosp,older,C,5695,40,PL
36 wk,inc hosp,older,C,2544,40,PL
37 wk,inc hosp,older,C,907,40,PL
38 wk,inc hosp,older,C,259,40,PL
39 wk,inc hosp,older,C,85,40,PL
40 wk,inc hosp,older,C,42,40,PL
41 wk,inc hosp,older,C,27,40,PL
42 wk,inc hosp,older,C,2,40,PL
1 wk,inc infection,child,D,372477,40,PL
2 wk,inc infection,child,D,246119,40,PL
3 wk,inc infection,child,D,142880,40,PL
4 wk,inc infection,child,D,79795,40,PL
5 wk,inc infection,child,D,45498,40,PL
6 wk,inc infection,child,D,27346,40,PL
7 wk,inc infection,child,D,16180,40,PL
8 wk,inc infection,child,D,10505,40,PL
9 wk,inc infection,child,D,8109,40,PL
10 wk,inc infection,child,D,7163,40,PL
11 wk,inc infection,child,D,6925,40,PL
