scenario_id,sample,horizon,target_variable,value,location
B,89,40 wk,inc hosp,40,NL
B,89,40 wk,inc icu,16,NL
B,89,40 wk,inc infection,6702,NL
B,89,41 wk,inc case,2555,NL
B,89,41 wk,inc death,20,NL
B,89,41 wk,inc hosp,33,NL
B,89,41 wk,inc icu,13,NL
B,89,41 wk,inc infection,5552,NL
B,89,42 wk,inc case,2112,NL
B,89,42 wk,inc death,17,NL
B,89,42 wk,inc hosp,28,NL
B,89,42 wk,inc icu,11,NL
B,89,42 wk,inc infection,4592,NL
B,89,43 wk,inc case,1744,NL
B,89,43 wk,inc death,14,NL
B,89,43 wk,inc hosp,23,NL
B,89,43 wk,inc icu,9,NL
B,89,43 wk,inc infection,3792,NL
B,89,44 wk,inc case,1438,NL
B,89,44 wk,inc death,12,NL
B,89,44 wk,inc hosp,20,NL
B,89,44 wk,inc icu,8,NL
B,89,44 wk,inc infection,3129,NL
B,89,45 wk,inc case,1186,NL
B,89,45 wk,inc death,10,NL
B,89,45 wk,inc hosp,16,NL
B,89,45 wk,inc icu,6,NL
B,89,45 wk,inc infection,2583,NL
B,89,46 wk,inc case,980,NL
B,89,46 wk,inc death,8,NL
B,89,46 wk,inc hosp,14,NL
B,89,46 wk,inc icu,5,NL
B,89,46 wk,inc infection,2137,NL
B,89,47 wk,inc case,813,NL
B,89,47 wk,inc death,7,NL
B,89,47 wk,inc hosp,11,NL
B,89,47 wk,inc icu,4,NL
B,89,47 wk,inc infection,1776,NL
B,89,48 wk,inc case,678,NL
B,89,48 wk,inc death,6,NL
B,89,48 wk,inc hosp,10,NL
B,89,48 wk,inc icu,4,NL
B,89,48 wk,inc infection,1486,NL
B,89,49 wk,inc case,570,NL
B,89,49 wk,inc death,5,NL
B,89,49 wk,inc hosp,8,NL
B,89,49 wk,inc icu,3,NL
B,89,49 wk,inc infection,1250,NL
B,89,5 wk,inc case,14971,NL
B,89,5 wk,inc death,41,NL
B,89,5 wk,inc hosp,148,NL
B,89,5 wk,inc icu,44,NL
B,89,5 wk,inc infection,36245,NL
B,89,50 wk,inc case,475,NL
B,89,50 wk,inc death,4,NL
B,89,50 wk,inc hosp,7,NL
B,89,50 wk,inc icu,3,NL
B,89,50 wk,inc infection,1039,NL
B,89,51 wk,inc case,399,NL
B,89,51 wk,inc death,3,NL
B,89,51 wk,inc hosp,6,NL
B,89,51 wk,inc icu,2,NL
B,89,51 wk,inc infection,876,NL
B,89,52 wk,inc case,335,NL
B,89,52 wk,inc death,3,NL
B,89,52 wk,inc hosp,5,NL
B,89,52 wk,inc icu,2,NL
B,89,52 wk,inc infection,733,NL
B,89,53 wk,inc case,85,NL
B,89,53 wk,inc death,1,NL
B,89,53 wk,inc hosp,1,NL
B,89,53 wk,inc icu,0,NL
B,89,53 wk,inc infection,188,NL
B,89,6 wk,inc case,18234,NL
B,89,6 wk,inc death,47,NL
B,89,6 wk,inc hosp,180,NL
B,89,6 wk,inc icu,53,NL
B,89,6 wk,inc infection,44512,NL
B,89,7 wk,inc case,22900,NL
B,89,7 wk,inc death,56,NL
B,89,7 wk,inc hosp,224,NL
B,89,7 wk,inc icu,65,NL
B,89,7 wk,inc infection,56336,NL
B,89,8 wk,inc case,29605,NL
B,89,8 wk,inc death,69,NL
B,89,8 wk,inc hosp,288,NL
B,89,8 wk,inc icu,82,NL
B,89,8 wk,inc infection,73337,NL
B,89,9 wk,inc case,37970,NL
B,89,9 wk,inc death,88,NL
B,89,9 wk,inc hosp,370,NL
B,89,9 wk,inc icu,105,NL
B,89,9 wk,inc infection,92367,NL
B,90,1 wk,inc case,13128,NL
B,90,1 wk,inc death,33,NL
B,90,1 wk,inc hosp,129,NL
B,90,1 wk,inc icu,34,NL
B,90,1 wk,inc infection,39249,NL
B,90,10 wk,inc case,35731,NL
B,90,10 wk,inc death,290,NL
B,90,10 wk,inc hosp,210,NL
B,90,10 wk,inc icu,130,NL
B,90,10 wk,inc infection,69447,NL
B,90,11 wk,inc case,24051,NL
B,90,11 wk,inc death,212,NL
B,90,11 wk,inc hosp,153,NL
B,90,11 wk,inc icu,81,NL
B,90,11 wk,inc infection,48677,NL
B,90,12 wk,inc case,18522,NL
B,90,12 wk,inc death,158,NL
B,90,12 wk,inc hosp,136,NL
B,90,12 wk,inc icu,56,NL
B,90,12 wk,inc infection,39693,NL
B,90,13 wk,inc case,17303,NL
B,90,13 wk,inc death,124,NL
B,90,13 wk,inc hosp,158,NL
B,90,13 wk,inc icu,47,NL
B,90,13 wk,inc infection,40660,NL
B,90,14 wk,inc case,22373,NL
B,90,14 wk,inc death,111,NL
B,90,14 wk,inc hosp,254,NL
B,90,14 wk,inc icu,54,NL
B,90,14 wk,inc infection,58510,NL
B,90,15 wk,inc case,40392,NL
B,90,15 wk,inc death,132,NL
B,90,15 wk,inc hosp,538,NL
B,90,15 wk,inc icu,86,NL
B,90,15 wk,inc infection,115167,NL
B,90,16 wk,inc case,89609,NL
B,90,16 wk,inc death,229,NL
B,90,16 wk,inc hosp,1297,NL
B,90,16 wk,inc icu,186,NL
B,90,16 wk,inc infection,260872,NL
B,90,17 wk,inc case,185541,NL
B,90,17 wk,inc death,465,NL
B,90,17 wk,inc hosp,2695,NL
B,90,17 wk,inc icu,426,NL
B,90,17 wk,inc infection,509041,NL
B,90,18 wk,inc case,275082,NL
B,90,18 wk,inc death,777,NL
B,90,18 wk,inc hosp,3710,NL
B,90,18 wk,inc icu,791,NL
B,90,18 wk,inc infection,675681,NL
B,90,19 wk,inc case,288196,NL
B,90,19 wk,inc death,937,NL
B,90,19 wk,inc hosp,3348,NL
B,90,19 wk,inc icu,1024,NL
B,90,19 wk,inc infection,645506,NL
B,90,2 wk,inc case,57156,NL
B,90,2 wk,inc death,87,NL
B,90,2 wk,inc hosp,746,NL
B,90,2 wk,inc icu,70,NL
B,90,2 wk,inc infection,204029,NL
B,90,20 wk,inc case,243606,NL
B,90,20 wk,inc death,889,NL
B,90,20 wk,inc hosp,2394,NL
B,90,20 wk,inc icu,967,NL
B,90,20 wk,inc infection,514731,NL
B,90,21 wk,inc case,175167,NL
B,90,21 wk,inc death,750,NL
B,90,21 wk,inc hosp,1591,NL
B,90,21 wk,inc icu,754,NL
B,90,21 wk,inc infection,352608,NL
B,90,22 wk,inc case,118860,NL
B,90,22 wk,inc death,605,NL
B,90,22 wk,inc hosp,1060,NL
B,90,22 wk,inc icu,530,NL
B,90,22 wk,inc infection,239424,NL
B,90,23 wk,inc case,83426,NL
B,90,23 wk,inc death,484,NL
B,90,23 wk,inc hosp,771,NL
B,90,23 wk,inc icu,365,NL
B,90,23 wk,inc infection,171530,NL
B,90,24 wk,inc case,63376,NL
B,90,24 wk,inc death,395,NL
B,90,24 wk,inc hosp,642,NL
B,90,24 wk,inc icu,264,NL
B,90,24 wk,inc infection,135721,NL
B,90,25 wk,inc case,54355,NL
B,90,25 wk,inc death,336,NL
B,90,25 wk,inc hosp,623,NL
B,90,25 wk,inc icu,213,NL
B,90,25 wk,inc infection,121236,NL
B,90,26 wk,inc case,49937,NL
B,90,26 wk,inc death,303,NL
B,90,26 wk,inc hosp,662,NL
B,90,26 wk,inc icu,193,NL
B,90,26 wk,inc infection,115120,NL
B,90,27 wk,inc case,54701,NL
B,90,27 wk,inc death,299,NL
B,90,27 wk,inc hosp,813,NL
B,90,27 wk,inc icu,200,NL
B,90,27 wk,inc infection,134734,NL
B,90,28 wk,inc case,71211,NL
B,90,28 wk,inc death,332,NL
B,90,28 wk,inc hosp,1120,NL
B,90,28 wk,inc icu,243,NL
B,90,28 wk,inc infection,181583,NL
B,90,29 wk,inc case,97302,NL
B,90,29 wk,inc death,409,NL
B,90,29 wk,inc hosp,1560,NL
B,90,29 wk,inc icu,329,NL
B,90,29 wk,inc infection,246927,NL
B,90,3 wk,inc case,253133,NL
B,90,3 wk,inc death,421,NL
B,90,3 wk,inc hosp,3560,NL
B,90,3 wk,inc icu,351,NL
B,90,3 wk,inc infection,789634,NL
B,90,30 wk,inc case,123413,NL
B,90,30 wk,inc death,514,NL
B,90,30 wk,inc hosp,1966,NL
B,90,30 wk,inc icu,444,NL
B,90,30 wk,inc infection,301932,NL
B,90,31 wk,inc case,132998,NL
B,90,31 wk,inc death,603,NL
B,90,31 wk,inc hosp,2075,NL
B,90,31 wk,inc icu,542,NL
B,90,31 wk,inc infection,305866,NL
B,90,32 wk,inc case,112920,NL
B,90,32 wk,inc death,616,NL
B,90,32 wk,inc hosp,1683,NL
B,90,32 wk,inc icu,548,NL
B,90,32 wk,inc infection,243112,NL
B,90,33 wk,inc case,87524,NL
B,90,33 wk,inc death,549,NL
B,90,33 wk,inc hosp,1211,NL
B,90,33 wk,inc icu,458,NL
B,90,33 wk,inc infection,185383,NL
B,90,34 wk,inc case,66767,NL
B,90,34 wk,inc death,461,NL
B,90,34 wk,inc hosp,889,NL
B,90,34 wk,inc icu,350,NL
B,90,34 wk,inc infection,141689,NL
B,90,35 wk,inc case,52359,NL
B,90,35 wk,inc death,382,NL
B,90,35 wk,inc hosp,699,NL
B,90,35 wk,inc icu,265,NL
B,90,35 wk,inc infection,112891,NL
B,90,36 wk,inc case,43688,NL
B,90,36 wk,inc death,322,NL
B,90,36 wk,inc hosp,605,NL
B,90,36 wk,inc icu,209,NL
B,90,36 wk,inc infection,96751,NL
B,90,37 wk,inc case,39856,NL
B,90,37 wk,inc death,281,NL
B,90,37 wk,inc hosp,583,NL
B,90,37 wk,inc icu,178,NL
B,90,37 wk,inc infection,91285,NL
B,90,38 wk,inc case,40335,NL
B,90,38 wk,inc death,261,NL
B,90,38 wk,inc hosp,627,NL
B,90,38 wk,inc icu,169,NL
B,90,38 wk,inc infection,95624,NL
B,90,39 wk,inc case,45029,NL
B,90,39 wk,inc death,262,NL
B,90,39 wk,inc hosp,737,NL
B,90,39 wk,inc icu,178,NL
B,90,39 wk,inc infection,109787,NL
B,90,4 wk,inc case,456034,NL
B,90,4 wk,inc death,1109,NL
B,90,4 wk,inc hosp,6158,NL
B,90,4 wk,inc icu,1093,NL
B,90,4 wk,inc infection,1102139,NL
B,90,40 wk,inc case,53889,NL
B,90,40 wk,inc death,284,NL
B,90,40 wk,inc hosp,916,NL
B,90,40 wk,inc icu,206,NL
B,90,40 wk,inc infection,133460,NL
B,90,41 wk,inc case,66045,NL
B,90,41 wk,inc death,329,NL
B,90,41 wk,inc hosp,1149,NL
B,90,41 wk,inc icu,252,NL
B,90,41 wk,inc infection,163618,NL
B,90,42 wk,inc case,78814,NL
B,90,42 wk,inc death,390,NL
B,90,42 wk,inc hosp,1385,NL
B,90,42 wk,inc icu,311,NL
B,90,42 wk,inc infection,192495,NL
B,90,43 wk,inc case,87967,NL
B,90,43 wk,inc death,451,NL
B,90,43 wk,inc hosp,1543,NL
B,90,43 wk,inc icu,369,NL
B,90,43 wk,inc infection,209731,NL
B,90,44 wk,inc case,90155,NL
B,90,44 wk,inc death,494,NL
B,90,44 wk,inc hosp,1563,NL
B,90,44 wk,inc icu,407,NL
B,90,44 wk,inc infection,209233,NL
B,90,45 wk,inc case,85294,NL
B,90,45 wk,inc death,506,NL
B,90,45 wk,inc hosp,1451,NL
B,90,45 wk,inc icu,413,NL
B,90,45 wk,inc infection,193448,NL
B,90,46 wk,inc case,76149,NL
B,90,46 wk,inc death,489,NL
B,90,46 wk,inc hosp,1271,NL
B,90,46 wk,inc icu,388,NL
B,90,46 wk,inc infection,170186,NL
B,90,47 wk,inc case,66071,NL
B,90,47 wk,inc death,452,NL
B,90,47 wk,inc hosp,1087,NL
B,90,47 wk,inc icu,346,NL
B,90,47 wk,inc infection,146972,NL
B,90,48 wk,inc case,57428,NL
B,90,48 wk,inc death,410,NL
B,90,48 wk,inc hosp,941,NL
B,90,48 wk,inc icu,301,NL
B,90,48 wk,inc infection,128408,NL
B,90,49 wk,inc case,51211,NL
B,90,49 wk,inc death,371,NL
B,90,49 wk,inc hosp,847,NL
B,90,49 wk,inc icu,263,NL
B,90,49 wk,inc infection,115508,NL
B,90,5 wk,inc case,398146,NL
B,90,5 wk,inc death,1335,NL
B,90,5 wk,inc hosp,4275,NL
B,90,5 wk,inc icu,1502,NL
B,90,5 wk,inc infection,818570,NL
B,90,50 wk,inc case,46150,NL
B,90,50 wk,inc death,338,NL
B,90,50 wk,inc hosp,774,NL
B,90,50 wk,inc icu,235,NL
B,90,50 wk,inc infection,104807,NL
B,90,51 wk,inc case,43854,NL
B,90,51 wk,inc death,312,NL
B,90,51 wk,inc hosp,743,NL
B,90,51 wk,inc icu,214,NL
B,90,51 wk,inc infection,101791,NL
B,90,52 wk,inc case,44537,NL
B,90,52 wk,inc death,299,NL
B,90,52 wk,inc hosp,771,NL
B,90,52 wk,inc icu,207,NL
B,90,52 wk,inc infection,105577,NL
B,90,53 wk,inc case,13319,NL
B,90,53 wk,inc death,85,NL
B,90,53 wk,inc hosp,234,NL
B,90,53 wk,inc icu,60,NL
B,90,53 wk,inc infection,32080,NL
B,90,6 wk,inc case,262117,NL
B,90,6 wk,inc death,1083,NL
B,90,6 wk,inc hosp,2095,NL
B,90,6 wk,inc icu,1184,NL
B,90,6 wk,inc infection,506863,NL
B,90,7 wk,inc case,158524,NL
B,90,7 wk,inc death,782,NL
B,90,7 wk,inc hosp,1019,NL
B,90,7 wk,inc icu,718,NL
B,90,7 wk,inc infection,300670,NL
B,90,8 wk,inc case,94466,NL
B,90,8 wk,inc death,557,NL
B,90,8 wk,inc hosp,547,NL
B,90,8 wk,inc icu,400,NL
B,90,8 wk,inc infection,179228,NL
B,90,9 wk,inc case,57048,NL
B,90,9 wk,inc death,400,NL
B,90,9 wk,inc hosp,325,NL
B,90,9 wk,inc icu,223,NL
B,90,9 wk,inc infection,108691,NL
B,91,1 wk,inc case,9106,NL
B,91,1 wk,inc death,30,NL
B,91,1 wk,inc hosp,79,NL
B,91,1 wk,inc icu,32,NL
B,91,1 wk,inc infection,20009,NL
B,91,10 wk,inc case,15819,NL
B,91,10 wk,inc death,36,NL
B,91,10 wk,inc hosp,130,NL
B,91,10 wk,inc icu,40,NL
B,91,10 wk,inc infection,36534,NL
B,91,11 wk,inc case,17437,NL
B,91,11 wk,inc death,39,NL
B,91,11 wk,inc hosp,137,NL
B,91,11 wk,inc icu,44,NL
B,91,11 wk,inc infection,40350,NL
B,91,12 wk,inc case,19529,NL
B,91,12 wk,inc death,41,NL
B,91,12 wk,inc hosp,148,NL
B,91,12 wk,inc icu,48,NL
B,91,12 wk,inc infection,45357,NL
B,91,13 wk,inc case,21902,NL
B,91,13 wk,inc death,45,NL
B,91,13 wk,inc hosp,166,NL
B,91,13 wk,inc icu,53,NL
B,91,13 wk,inc infection,51440,NL
B,91,14 wk,inc case,25420,NL
B,91,14 wk,inc death,50,NL
B,91,14 wk,inc hosp,192,NL
B,91,14 wk,inc icu,60,NL
B,91,14 wk,inc infection,60082,NL
B,91,15 wk,inc case,29286,NL
B,91,15 wk,inc death,57,NL
B,91,15 wk,inc hosp,226,NL
B,91,15 wk,inc icu,70,NL
B,91,15 wk,inc infection,69225,NL
B,91,16 wk,inc case,32853,NL
B,91,16 wk,inc death,66,NL
B,91,16 wk,inc hosp,267,NL
B,91,16 wk,inc icu,82,NL
B,91,16 wk,inc infection,76651,NL
B,91,17 wk,inc case,36735,NL
B,91,17 wk,inc death,77,NL
B,91,17 wk,inc hosp,310,NL
B,91,17 wk,inc icu,96,NL
B,91,17 wk,inc infection,86111,NL
B,91,18 wk,inc case,41748,NL
B,91,18 wk,inc death,90,NL
B,91,18 wk,inc hosp,359,NL
B,91,18 wk,inc icu,111,NL
B,91,18 wk,inc infection,98318,NL
B,91,19 wk,inc case,48050,NL
B,91,19 wk,inc death,104,NL
B,91,19 wk,inc hosp,417,NL
B,91,19 wk,inc icu,129,NL
B,91,19 wk,inc infection,113468,NL
B,91,2 wk,inc case,8681,NL
B,91,2 wk,inc death,28,NL
B,91,2 wk,inc hosp,77,NL
B,91,2 wk,inc icu,28,NL
B,91,2 wk,inc infection,19513,NL
B,91,20 wk,inc case,55404,NL
B,91,20 wk,inc death,122,NL
B,91,20 wk,inc hosp,487,NL
B,91,20 wk,inc icu,150,NL
B,91,20 wk,inc infection,130192,NL
B,91,21 wk,inc case,60309,NL
B,91,21 wk,inc death,141,NL
B,91,21 wk,inc hosp,556,NL
B,91,21 wk,inc icu,174,NL
B,91,21 wk,inc infection,139013,NL
B,91,22 wk,inc case,63745,NL
B,91,22 wk,inc death,161,NL
B,91,22 wk,inc hosp,607,NL
B,91,22 wk,inc icu,194,NL
B,91,22 wk,inc infection,146780,NL
B,91,23 wk,inc case,66938,NL
B,91,23 wk,inc death,180,NL
B,91,23 wk,inc hosp,650,NL
B,91,23 wk,inc icu,211,NL
B,91,23 wk,inc infection,153513,NL
B,91,24 wk,inc case,68461,NL
B,91,24 wk,inc death,196,NL
B,91,24 wk,inc hosp,676,NL
B,91,24 wk,inc icu,224,NL
B,91,24 wk,inc infection,155529,NL
B,91,25 wk,inc case,67332,NL
B,91,25 wk,inc death,207,NL
B,91,25 wk,inc hosp,668,NL
B,91,25 wk,inc icu,230,NL
B,91,25 wk,inc infection,150434,NL
B,91,26 wk,inc case,58481,NL
B,91,26 wk,inc death,208,NL
B,91,26 wk,inc hosp,605,NL
B,91,26 wk,inc icu,222,NL
B,91,26 wk,inc infection,125117,NL
B,91,27 wk,inc case,47918,NL
B,91,27 wk,inc death,199,NL
B,91,27 wk,inc hosp,513,NL
B,91,27 wk,inc icu,198,NL
B,91,27 wk,inc infection,102328,NL
B,91,28 wk,inc case,39330,NL
B,91,28 wk,inc death,183,NL
B,91,28 wk,inc hosp,428,NL
B,91,28 wk,inc icu,169,NL
B,91,28 wk,inc infection,84047,NL
B,91,29 wk,inc case,32308,NL
B,91,29 wk,inc death,163,NL
B,91,29 wk,inc hosp,355,NL
B,91,29 wk,inc icu,142,NL
B,91,29 wk,inc infection,69073,NL
B,91,3 wk,inc case,8542,NL
B,91,3 wk,inc death,27,NL
B,91,3 wk,inc hosp,75,NL
B,91,3 wk,inc icu,26,NL
B,91,3 wk,inc infection,19317,NL
B,91,30 wk,inc case,26529,NL
B,91,30 wk,inc death,143,NL
B,91,30 wk,inc hosp,294,NL
B,91,30 wk,inc icu,118,NL
B,91,30 wk,inc infection,56643,NL
B,91,31 wk,inc case,21441,NL
B,91,31 wk,inc death,123,NL
B,91,31 wk,inc hosp,239,NL
B,91,31 wk,inc icu,97,NL
B,91,31 wk,inc infection,45367,NL
B,91,32 wk,inc case,16588,NL
B,91,32 wk,inc death,104,NL
B,91,32 wk,inc hosp,183,NL
B,91,32 wk,inc icu,78,NL
B,91,32 wk,inc infection,34616,NL
B,91,33 wk,inc case,12666,NL
B,91,33 wk,inc death,85,NL
B,91,33 wk,inc hosp,137,NL
B,91,33 wk,inc icu,60,NL
B,91,33 wk,inc infection,26377,NL
B,91,34 wk,inc case,9637,NL
B,91,34 wk,inc death,69,NL
B,91,34 wk,inc hosp,104,NL
B,91,34 wk,inc icu,46,NL
B,91,34 wk,inc infection,20054,NL
B,91,35 wk,inc case,7321,NL
B,91,35 wk,inc death,55,NL
B,91,35 wk,inc hosp,79,NL
B,91,35 wk,inc icu,35,NL
B,91,35 wk,inc infection,15230,NL
B,91,36 wk,inc case,5554,NL
B,91,36 wk,inc death,44,NL
B,91,36 wk,inc hosp,60,NL
B,91,36 wk,inc icu,26,NL
B,91,36 wk,inc infection,11552,NL
B,91,37 wk,inc case,4205,NL
B,91,37 wk,inc death,35,NL
B,91,37 wk,inc hosp,46,NL
B,91,37 wk,inc icu,20,NL
B,91,37 wk,inc infection,8743,NL
B,91,38 wk,inc case,3175,NL
B,91,38 wk,inc death,27,NL
B,91,38 wk,inc hosp,35,NL
B,91,38 wk,inc icu,15,NL
B,91,38 wk,inc infection,6597,NL
B,91,39 wk,inc case,2388,NL
B,91,39 wk,inc death,21,NL
B,91,39 wk,inc hosp,27,NL
B,91,39 wk,inc icu,12,NL
B,91,39 wk,inc infection,4958,NL
B,91,4 wk,inc case,8613,NL
B,91,4 wk,inc death,26,NL
B,91,4 wk,inc hosp,74,NL
B,91,4 wk,inc icu,25,NL
B,91,4 wk,inc infection,19624,NL
B,91,40 wk,inc case,1789,NL
B,91,40 wk,inc death,17,NL
B,91,40 wk,inc hosp,20,NL
B,91,40 wk,inc icu,9,NL
B,91,40 wk,inc infection,3709,NL
B,91,41 wk,inc case,1333,NL
B,91,41 wk,inc death,13,NL
B,91,41 wk,inc hosp,15,NL
B,91,41 wk,inc icu,7,NL
B,91,41 wk,inc infection,2761,NL
B,91,42 wk,inc case,988,NL
B,91,42 wk,inc death,10,NL
B,91,42 wk,inc hosp,11,NL
B,91,42 wk,inc icu,5,NL
B,91,42 wk,inc infection,2045,NL
B,91,43 wk,inc case,730,NL
B,91,43 wk,inc death,8,NL
B,91,43 wk,inc hosp,8,NL
B,91,43 wk,inc icu,4,NL
B,91,43 wk,inc infection,1508,NL
B,91,44 wk,inc case,536,NL
B,91,44 wk,inc death,6,NL
B,91,44 wk,inc hosp,6,NL
B,91,44 wk,inc icu,3,NL
B,91,44 wk,inc infection,1108,NL
B,91,45 wk,inc case,394,NL
B,91,45 wk,inc death,4,NL
B,91,45 wk,inc hosp,5,NL
B,91,45 wk,inc icu,2,NL
B,91,45 wk,inc infection,813,NL
B,91,46 wk,inc case,289,NL
B,91,46 wk,inc death,3,NL
B,91,46 wk,inc hosp,3,NL
B,91,46 wk,inc icu,2,NL
B,91,46 wk,inc infection,596,NL
B,91,47 wk,inc case,212,NL
B,91,47 wk,inc death,3,NL
B,91,47 wk,inc hosp,3,NL
B,91,47 wk,inc icu,1,NL
B,91,47 wk,inc infection,438,NL
B,91,48 wk,inc case,156,NL
B,91,48 wk,inc death,2,NL
B,91,48 wk,inc hosp,2,NL
B,91,48 wk,inc icu,1,NL
B,91,48 wk,inc infection,324,NL
B,91,49 wk,inc case,116,NL
B,91,49 wk,inc death,1,NL
B,91,49 wk,inc hosp,1,NL
B,91,49 wk,inc icu,1,NL
B,91,49 wk,inc infection,241,NL
B,91,5 wk,inc case,8939,NL
B,91,5 wk,inc death,26,NL
B,91,5 wk,inc hosp,77,NL
B,91,5 wk,inc icu,25,NL
B,91,5 wk,inc infection,20539,NL
B,91,50 wk,inc case,85,NL
B,91,50 wk,inc death,1,NL
B,91,50 wk,inc hosp,1,NL
B,91,50 wk,inc icu,0,NL
B,91,50 wk,inc infection,177,NL
B,91,51 wk,inc case,63,NL
B,91,51 wk,inc death,1,NL
B,91,51 wk,inc hosp,1,NL
B,91,51 wk,inc icu,0,NL
B,91,51 wk,inc infection,132,NL
B,91,52 wk,inc case,47,NL
B,91,52 wk,inc death,1,NL
B,91,52 wk,inc hosp,1,NL
B,91,52 wk,inc icu,0,NL
B,91,52 wk,inc infection,98,NL
B,91,53 wk,inc case,11,NL
B,91,53 wk,inc death,0,NL
B,91,53 wk,inc hosp,0,NL
B,91,53 wk,inc icu,0,NL
B,91,53 wk,inc infection,23,NL
B,91,6 wk,inc case,9574,NL
B,91,6 wk,inc death,26,NL
B,91,6 wk,inc hosp,82,NL
B,91,6 wk,inc icu,26,NL
B,91,6 wk,inc infection,22193,NL
B,91,7 wk,inc case,10601,NL
B,91,7 wk,inc death,27,NL
B,91,7 wk,inc hosp,90,NL
B,91,7 wk,inc icu,28,NL
B,91,7 wk,inc infection,24804,NL
B,91,8 wk,inc case,12151,NL
B,91,8 wk,inc death,29,NL
B,91,8 wk,inc hosp,102,NL
B,91,8 wk,inc icu,32,NL
B,91,8 wk,inc infection,28701,NL
B,91,9 wk,inc case,14038,NL
B,91,9 wk,inc death,32,NL
B,91,9 wk,inc hosp,118,NL
B,91,9 wk,inc icu,36,NL
B,91,9 wk,inc infection,32815,NL
B,92,1 wk,inc case,10828,NL
B,92,1 wk,inc death,32,NL
B,92,1 wk,inc hosp,103,NL
B,92,1 wk,inc icu,34,NL
B,92,1 wk,inc infection,27846,NL
B,92,10 wk,inc case,153650,NL
B,92,10 wk,inc death,771,NL
B,92,10 wk,inc hosp,1309,NL
B,92,10 wk,inc icu,707,NL
B,92,10 wk,inc infection,299812,NL
B,92,11 wk,inc case,97637,NL
B,92,11 wk,inc death,591,NL
B,92,11 wk,inc hosp,772,NL
B,92,11 wk,inc icu,448,NL
B,92,11 wk,inc infection,190281,NL
B,92,12 wk,inc case,63216,NL
B,92,12 wk,inc death,442,NL
B,92,12 wk,inc hosp,484,NL
B,92,12 wk,inc icu,277,NL
B,92,12 wk,inc infection,124518,NL
B,92,13 wk,inc case,42087,NL
B,92,13 wk,inc death,330,NL
B,92,13 wk,inc hosp,333,NL
B,92,13 wk,inc icu,177,NL
B,92,13 wk,inc infection,85300,NL
B,92,14 wk,inc case,30765,NL
B,92,14 wk,inc death,249,NL
B,92,14 wk,inc hosp,257,NL
B,92,14 wk,inc icu,121,NL
B,92,14 wk,inc infection,64582,NL
B,92,15 wk,inc case,24617,NL
B,92,15 wk,inc death,192,NL
B,92,15 wk,inc hosp,225,NL
B,92,15 wk,inc icu,92,NL
B,92,15 wk,inc infection,53742,NL
B,92,16 wk,inc case,21973,NL
B,92,16 wk,inc death,154,NL
B,92,16 wk,inc hosp,226,NL
B,92,16 wk,inc icu,79,NL
B,92,16 wk,inc infection,49893,NL
B,92,17 wk,inc case,22799,NL
B,92,17 wk,inc death,133,NL
B,92,17 wk,inc hosp,261,NL
B,92,17 wk,inc icu,79,NL
B,92,17 wk,inc infection,54747,NL
B,92,18 wk,inc case,28067,NL
B,92,18 wk,inc death,127,NL
B,92,18 wk,inc hosp,345,NL
B,92,18 wk,inc icu,92,NL
B,92,18 wk,inc infection,70897,NL
B,92,19 wk,inc case,40158,NL
B,92,19 wk,inc death,142,NL
B,92,19 wk,inc hosp,518,NL
B,92,19 wk,inc icu,124,NL
B,92,19 wk,inc infection,105433,NL
B,92,2 wk,inc case,19052,NL
B,92,2 wk,inc death,44,NL
B,92,2 wk,inc hosp,229,NL
B,92,2 wk,inc icu,45,NL
B,92,2 wk,inc infection,54468,NL
B,92,20 wk,inc case,63758,NL
B,92,20 wk,inc death,188,NL
B,92,20 wk,inc hosp,845,NL
B,92,20 wk,inc icu,189,NL
B,92,20 wk,inc infection,170519,NL
B,92,21 wk,inc case,102644,NL
B,92,21 wk,inc death,282,NL
B,92,21 wk,inc hosp,1408,NL
B,92,21 wk,inc icu,310,NL
B,92,21 wk,inc infection,273338,NL
B,92,22 wk,inc case,159314,NL
B,92,22 wk,inc death,439,NL
B,92,22 wk,inc hosp,2207,NL
B,92,22 wk,inc icu,506,NL
B,92,22 wk,inc infection,416143,NL
B,92,23 wk,inc case,220693,NL
B,92,23 wk,inc death,645,NL
B,92,23 wk,inc hosp,3008,NL
B,92,23 wk,inc icu,762,NL
B,92,23 wk,inc infection,550231,NL
B,92,24 wk,inc case,252183,NL
B,92,24 wk,inc death,833,NL
B,92,24 wk,inc hosp,3330,NL
B,92,24 wk,inc icu,985,NL
B,92,24 wk,inc infection,588365,NL
B,92,25 wk,inc case,232249,NL
B,92,25 wk,inc death,912,NL
B,92,25 wk,inc hosp,2911,NL
B,92,25 wk,inc icu,1040,NL
B,92,25 wk,inc infection,505175,NL
B,92,26 wk,inc case,170611,NL
B,92,26 wk,inc death,856,NL
B,92,26 wk,inc hosp,2075,NL
B,92,26 wk,inc icu,895,NL
B,92,26 wk,inc infection,346924,NL
B,92,27 wk,inc case,112658,NL
B,92,27 wk,inc death,725,NL
B,92,27 wk,inc hosp,1356,NL
B,92,27 wk,inc icu,659,NL
B,92,27 wk,inc infection,225739,NL
B,92,28 wk,inc case,73875,NL
B,92,28 wk,inc death,582,NL
B,92,28 wk,inc hosp,889,NL
B,92,28 wk,inc icu,450,NL
