location,target_end_date,target_variable,value,scenario_id,origin_date,horizon,type,sample
RO,2022-06-04,inc case,9113,B-2022-02-25,2022-05-28,1 wk,sample,44
SE,2022-06-04,inc case,4858,A-2022-02-25,2022-05-28,1 wk,sample,44
SE,2022-06-04,inc case,8375,B-2022-02-25,2022-05-28,1 wk,sample,44
SI,2022-06-04,inc case,11299,A-2022-02-25,2022-05-28,1 wk,sample,44
SI,2022-06-04,inc case,15080,B-2022-02-25,2022-05-28,1 wk,sample,44
SK,2022-06-04,inc case,5475,A-2022-02-25,2022-05-28,1 wk,sample,44
SK,2022-06-04,inc case,8005,B-2022-02-25,2022-05-28,1 wk,sample,44
AT,2022-06-04,inc death,153,A-2022-02-25,2022-05-28,1 wk,sample,44
AT,2022-06-04,inc death,187,B-2022-02-25,2022-05-28,1 wk,sample,44
BE,2022-06-04,inc death,266,A-2022-02-25,2022-05-28,1 wk,sample,44
BE,2022-06-04,inc death,229,B-2022-02-25,2022-05-28,1 wk,sample,44
BG,2022-06-04,inc death,174,A-2022-02-25,2022-05-28,1 wk,sample,44
BG,2022-06-04,inc death,222,B-2022-02-25,2022-05-28,1 wk,sample,44
CH,2022-06-04,inc death,15,A-2022-02-25,2022-05-28,1 wk,sample,44
CH,2022-06-04,inc death,16,B-2022-02-25,2022-05-28,1 wk,sample,44
CY,2022-06-04,inc death,9,A-2022-02-25,2022-05-28,1 wk,sample,44
CY,2022-06-04,inc death,8,B-2022-02-25,2022-05-28,1 wk,sample,44
CZ,2022-06-04,inc death,47,A-2022-02-25,2022-05-28,1 wk,sample,44
CZ,2022-06-04,inc death,67,B-2022-02-25,2022-05-28,1 wk,sample,44
DE,2022-06-04,inc death,2262,A-2022-02-25,2022-05-28,1 wk,sample,44
DE,2022-06-04,inc death,2360,B-2022-02-25,2022-05-28,1 wk,sample,44
DK,2022-06-04,inc death,178,A-2022-02-25,2022-05-28,1 wk,sample,44
DK,2022-06-04,inc death,242,B-2022-02-25,2022-05-28,1 wk,sample,44
EE,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,44
EE,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,44
ES,2022-06-04,inc death,1964,A-2022-02-25,2022-05-28,1 wk,sample,44
ES,2022-06-04,inc death,1845,B-2022-02-25,2022-05-28,1 wk,sample,44
FI,2022-06-04,inc death,349,A-2022-02-25,2022-05-28,1 wk,sample,44
FI,2022-06-04,inc death,726,B-2022-02-25,2022-05-28,1 wk,sample,44
FR,2022-06-04,inc death,1243,A-2022-02-25,2022-05-28,1 wk,sample,44
FR,2022-06-04,inc death,1491,B-2022-02-25,2022-05-28,1 wk,sample,44
GB,2022-06-04,inc death,2311,A-2022-02-25,2022-05-28,1 wk,sample,44
GB,2022-06-04,inc death,2993,B-2022-02-25,2022-05-28,1 wk,sample,44
GR,2022-06-04,inc death,561,A-2022-02-25,2022-05-28,1 wk,sample,44
GR,2022-06-04,inc death,575,B-2022-02-25,2022-05-28,1 wk,sample,44
HR,2022-06-04,inc death,74,A-2022-02-25,2022-05-28,1 wk,sample,44
HR,2022-06-04,inc death,86,B-2022-02-25,2022-05-28,1 wk,sample,44
HU,2022-06-04,inc death,213,A-2022-02-25,2022-05-28,1 wk,sample,44
HU,2022-06-04,inc death,348,B-2022-02-25,2022-05-28,1 wk,sample,44
IE,2022-06-04,inc death,252,A-2022-02-25,2022-05-28,1 wk,sample,44
IE,2022-06-04,inc death,319,B-2022-02-25,2022-05-28,1 wk,sample,44
IS,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,44
IS,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,44
IT,2022-06-04,inc death,2514,A-2022-02-25,2022-05-28,1 wk,sample,44
IT,2022-06-04,inc death,2622,B-2022-02-25,2022-05-28,1 wk,sample,44
LI,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,44
LI,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,44
LT,2022-06-04,inc death,19,A-2022-02-25,2022-05-28,1 wk,sample,44
LT,2022-06-04,inc death,40,B-2022-02-25,2022-05-28,1 wk,sample,44
LU,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,44
LU,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,44
LV,2022-06-04,inc death,41,A-2022-02-25,2022-05-28,1 wk,sample,44
LV,2022-06-04,inc death,25,B-2022-02-25,2022-05-28,1 wk,sample,44
MT,2022-06-04,inc death,9,A-2022-02-25,2022-05-28,1 wk,sample,44
MT,2022-06-04,inc death,12,B-2022-02-25,2022-05-28,1 wk,sample,44
NL,2022-06-04,inc death,27,A-2022-02-25,2022-05-28,1 wk,sample,44
NL,2022-06-04,inc death,39,B-2022-02-25,2022-05-28,1 wk,sample,44
NO,2022-06-04,inc death,172,A-2022-02-25,2022-05-28,1 wk,sample,44
NO,2022-06-04,inc death,215,B-2022-02-25,2022-05-28,1 wk,sample,44
PL,2022-06-04,inc death,204,A-2022-02-25,2022-05-28,1 wk,sample,44
PL,2022-06-04,inc death,191,B-2022-02-25,2022-05-28,1 wk,sample,44
PT,2022-06-04,inc death,1126,A-2022-02-25,2022-05-28,1 wk,sample,44
PT,2022-06-04,inc death,967,B-2022-02-25,2022-05-28,1 wk,sample,44
RO,2022-06-04,inc death,78,A-2022-02-25,2022-05-28,1 wk,sample,44
RO,2022-06-04,inc death,158,B-2022-02-25,2022-05-28,1 wk,sample,44
SE,2022-06-04,inc death,146,A-2022-02-25,2022-05-28,1 wk,sample,44
SE,2022-06-04,inc death,252,B-2022-02-25,2022-05-28,1 wk,sample,44
SI,2022-06-04,inc death,31,A-2022-02-25,2022-05-28,1 wk,sample,44
SI,2022-06-04,inc death,43,B-2022-02-25,2022-05-28,1 wk,sample,44
SK,2022-06-04,inc death,109,A-2022-02-25,2022-05-28,1 wk,sample,44
SK,2022-06-04,inc death,121,B-2022-02-25,2022-05-28,1 wk,sample,44
AT,2022-06-11,inc case,83124,A-2022-02-25,2022-05-28,2 wk,sample,44
AT,2022-06-11,inc case,59065,B-2022-02-25,2022-05-28,2 wk,sample,44
BE,2022-06-11,inc case,54981,A-2022-02-25,2022-05-28,2 wk,sample,44
BE,2022-06-11,inc case,53890,B-2022-02-25,2022-05-28,2 wk,sample,44
BG,2022-06-11,inc case,8491,A-2022-02-25,2022-05-28,2 wk,sample,44
BG,2022-06-11,inc case,5507,B-2022-02-25,2022-05-28,2 wk,sample,44
CH,2022-06-11,inc case,37398,A-2022-02-25,2022-05-28,2 wk,sample,44
CH,2022-06-11,inc case,38079,B-2022-02-25,2022-05-28,2 wk,sample,44
CY,2022-06-11,inc case,11021,A-2022-02-25,2022-05-28,2 wk,sample,44
CY,2022-06-11,inc case,5499,B-2022-02-25,2022-05-28,2 wk,sample,44
CZ,2022-06-11,inc case,6436,A-2022-02-25,2022-05-28,2 wk,sample,44
CZ,2022-06-11,inc case,7773,B-2022-02-25,2022-05-28,2 wk,sample,44
DE,2022-06-11,inc case,1184583,A-2022-02-25,2022-05-28,2 wk,sample,44
DE,2022-06-11,inc case,710952,B-2022-02-25,2022-05-28,2 wk,sample,44
DK,2022-06-11,inc case,22331,A-2022-02-25,2022-05-28,2 wk,sample,44
DK,2022-06-11,inc case,26287,B-2022-02-25,2022-05-28,2 wk,sample,44
EE,2022-06-11,inc case,4190,A-2022-02-25,2022-05-28,2 wk,sample,44
EE,2022-06-11,inc case,5339,B-2022-02-25,2022-05-28,2 wk,sample,44
ES,2022-06-11,inc case,380021,A-2022-02-25,2022-05-28,2 wk,sample,44
ES,2022-06-11,inc case,378258,B-2022-02-25,2022-05-28,2 wk,sample,44
FI,2022-06-11,inc case,43097,A-2022-02-25,2022-05-28,2 wk,sample,44
FI,2022-06-11,inc case,46720,B-2022-02-25,2022-05-28,2 wk,sample,44
FR,2022-06-11,inc case,269800,A-2022-02-25,2022-05-28,2 wk,sample,44
FR,2022-06-11,inc case,476213,B-2022-02-25,2022-05-28,2 wk,sample,44
GB,2022-06-11,inc case,227410,A-2022-02-25,2022-05-28,2 wk,sample,44
GB,2022-06-11,inc case,221903,B-2022-02-25,2022-05-28,2 wk,sample,44
GR,2022-06-11,inc case,111190,A-2022-02-25,2022-05-28,2 wk,sample,44
GR,2022-06-11,inc case,143199,B-2022-02-25,2022-05-28,2 wk,sample,44
HR,2022-06-11,inc case,13308,A-2022-02-25,2022-05-28,2 wk,sample,44
HR,2022-06-11,inc case,10315,B-2022-02-25,2022-05-28,2 wk,sample,44
HU,2022-06-11,inc case,18648,A-2022-02-25,2022-05-28,2 wk,sample,44
HU,2022-06-11,inc case,18105,B-2022-02-25,2022-05-28,2 wk,sample,44
IE,2022-06-11,inc case,46677,A-2022-02-25,2022-05-28,2 wk,sample,44
IE,2022-06-11,inc case,56705,B-2022-02-25,2022-05-28,2 wk,sample,44
IS,2022-06-11,inc case,3470,A-2022-02-25,2022-05-28,2 wk,sample,44
IS,2022-06-11,inc case,2544,B-2022-02-25,2022-05-28,2 wk,sample,44
IT,2022-06-11,inc case,838528,A-2022-02-25,2022-05-28,2 wk,sample,44
IT,2022-06-11,inc case,737097,B-2022-02-25,2022-05-28,2 wk,sample,44
LI,2022-06-11,inc case,180,A-2022-02-25,2022-05-28,2 wk,sample,44
LI,2022-06-11,inc case,196,B-2022-02-25,2022-05-28,2 wk,sample,44
LT,2022-06-11,inc case,5172,A-2022-02-25,2022-05-28,2 wk,sample,44
LT,2022-06-11,inc case,4783,B-2022-02-25,2022-05-28,2 wk,sample,44
LU,2022-06-11,inc case,0,A-2022-02-25,2022-05-28,2 wk,sample,44
LU,2022-06-11,inc case,0,B-2022-02-25,2022-05-28,2 wk,sample,44
LV,2022-06-11,inc case,6664,A-2022-02-25,2022-05-28,2 wk,sample,44
LV,2022-06-11,inc case,6224,B-2022-02-25,2022-05-28,2 wk,sample,44
MT,2022-06-11,inc case,2618,A-2022-02-25,2022-05-28,2 wk,sample,44
MT,2022-06-11,inc case,1888,B-2022-02-25,2022-05-28,2 wk,sample,44
NL,2022-06-11,inc case,39296,A-2022-02-25,2022-05-28,2 wk,sample,44
NL,2022-06-11,inc case,26596,B-2022-02-25,2022-05-28,2 wk,sample,44
NO,2022-06-11,inc case,9326,A-2022-02-25,2022-05-28,2 wk,sample,44
NO,2022-06-11,inc case,8302,B-2022-02-25,2022-05-28,2 wk,sample,44
PL,2022-06-11,inc case,6244,A-2022-02-25,2022-05-28,2 wk,sample,44
PL,2022-06-11,inc case,6459,B-2022-02-25,2022-05-28,2 wk,sample,44
PT,2022-06-11,inc case,1252159,A-2022-02-25,2022-05-28,2 wk,sample,44
PT,2022-06-11,inc case,1027814,B-2022-02-25,2022-05-28,2 wk,sample,44
RO,2022-06-11,inc case,13828,A-2022-02-25,2022-05-28,2 wk,sample,44
RO,2022-06-11,inc case,12682,B-2022-02-25,2022-05-28,2 wk,sample,44
SE,2022-06-11,inc case,6167,A-2022-02-25,2022-05-28,2 wk,sample,44
SE,2022-06-11,inc case,7137,B-2022-02-25,2022-05-28,2 wk,sample,44
SI,2022-06-11,inc case,15269,A-2022-02-25,2022-05-28,2 wk,sample,44
SI,2022-06-11,inc case,9430,B-2022-02-25,2022-05-28,2 wk,sample,44
SK,2022-06-11,inc case,9365,A-2022-02-25,2022-05-28,2 wk,sample,44
SK,2022-06-11,inc case,8538,B-2022-02-25,2022-05-28,2 wk,sample,44
AT,2022-06-11,inc death,162,A-2022-02-25,2022-05-28,2 wk,sample,44
AT,2022-06-11,inc death,140,B-2022-02-25,2022-05-28,2 wk,sample,44
BE,2022-06-11,inc death,254,A-2022-02-25,2022-05-28,2 wk,sample,44
BE,2022-06-11,inc death,286,B-2022-02-25,2022-05-28,2 wk,sample,44
BG,2022-06-11,inc death,239,A-2022-02-25,2022-05-28,2 wk,sample,44
BG,2022-06-11,inc death,197,B-2022-02-25,2022-05-28,2 wk,sample,44
CH,2022-06-11,inc death,14,A-2022-02-25,2022-05-28,2 wk,sample,44
CH,2022-06-11,inc death,17,B-2022-02-25,2022-05-28,2 wk,sample,44
CY,2022-06-11,inc death,6,A-2022-02-25,2022-05-28,2 wk,sample,44
CY,2022-06-11,inc death,9,B-2022-02-25,2022-05-28,2 wk,sample,44
CZ,2022-06-11,inc death,83,A-2022-02-25,2022-05-28,2 wk,sample,44
CZ,2022-06-11,inc death,62,B-2022-02-25,2022-05-28,2 wk,sample,44
DE,2022-06-11,inc death,2461,A-2022-02-25,2022-05-28,2 wk,sample,44
DE,2022-06-11,inc death,2242,B-2022-02-25,2022-05-28,2 wk,sample,44
DK,2022-06-11,inc death,123,A-2022-02-25,2022-05-28,2 wk,sample,44
DK,2022-06-11,inc death,167,B-2022-02-25,2022-05-28,2 wk,sample,44
EE,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,44
EE,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,44
ES,2022-06-11,inc death,2179,A-2022-02-25,2022-05-28,2 wk,sample,44
ES,2022-06-11,inc death,1865,B-2022-02-25,2022-05-28,2 wk,sample,44
FI,2022-06-11,inc death,452,A-2022-02-25,2022-05-28,2 wk,sample,44
FI,2022-06-11,inc death,459,B-2022-02-25,2022-05-28,2 wk,sample,44
FR,2022-06-11,inc death,1628,A-2022-02-25,2022-05-28,2 wk,sample,44
FR,2022-06-11,inc death,1682,B-2022-02-25,2022-05-28,2 wk,sample,44
GB,2022-06-11,inc death,2713,A-2022-02-25,2022-05-28,2 wk,sample,44
GB,2022-06-11,inc death,2308,B-2022-02-25,2022-05-28,2 wk,sample,44
GR,2022-06-11,inc death,452,A-2022-02-25,2022-05-28,2 wk,sample,44
GR,2022-06-11,inc death,483,B-2022-02-25,2022-05-28,2 wk,sample,44
HR,2022-06-11,inc death,92,A-2022-02-25,2022-05-28,2 wk,sample,44
HR,2022-06-11,inc death,77,B-2022-02-25,2022-05-28,2 wk,sample,44
HU,2022-06-11,inc death,390,A-2022-02-25,2022-05-28,2 wk,sample,44
HU,2022-06-11,inc death,266,B-2022-02-25,2022-05-28,2 wk,sample,44
IE,2022-06-11,inc death,191,A-2022-02-25,2022-05-28,2 wk,sample,44
IE,2022-06-11,inc death,388,B-2022-02-25,2022-05-28,2 wk,sample,44
IS,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,44
IS,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,44
IT,2022-06-11,inc death,2242,A-2022-02-25,2022-05-28,2 wk,sample,44
IT,2022-06-11,inc death,2078,B-2022-02-25,2022-05-28,2 wk,sample,44
LI,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,44
LI,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,44
LT,2022-06-11,inc death,47,A-2022-02-25,2022-05-28,2 wk,sample,44
LT,2022-06-11,inc death,19,B-2022-02-25,2022-05-28,2 wk,sample,44
LU,2022-06-11,inc death,0,A-2022-02-25,2022-05-28,2 wk,sample,44
LU,2022-06-11,inc death,0,B-2022-02-25,2022-05-28,2 wk,sample,44
LV,2022-06-11,inc death,38,A-2022-02-25,2022-05-28,2 wk,sample,44
LV,2022-06-11,inc death,48,B-2022-02-25,2022-05-28,2 wk,sample,44
MT,2022-06-11,inc death,9,A-2022-02-25,2022-05-28,2 wk,sample,44
MT,2022-06-11,inc death,13,B-2022-02-25,2022-05-28,2 wk,sample,44
NL,2022-06-11,inc death,46,A-2022-02-25,2022-05-28,2 wk,sample,44
NL,2022-06-11,inc death,29,B-2022-02-25,2022-05-28,2 wk,sample,44
NO,2022-06-11,inc death,169,A-2022-02-25,2022-05-28,2 wk,sample,44
NO,2022-06-11,inc death,204,B-2022-02-25,2022-05-28,2 wk,sample,44
PL,2022-06-11,inc death,181,A-2022-02-25,2022-05-28,2 wk,sample,44
PL,2022-06-11,inc death,117,B-2022-02-25,2022-05-28,2 wk,sample,44
PT,2022-06-11,inc death,943,A-2022-02-25,2022-05-28,2 wk,sample,44
PT,2022-06-11,inc death,1066,B-2022-02-25,2022-05-28,2 wk,sample,44
RO,2022-06-11,inc death,152,A-2022-02-25,2022-05-28,2 wk,sample,44
RO,2022-06-11,inc death,145,B-2022-02-25,2022-05-28,2 wk,sample,44
SE,2022-06-11,inc death,131,A-2022-02-25,2022-05-28,2 wk,sample,44
SE,2022-06-11,inc death,175,B-2022-02-25,2022-05-28,2 wk,sample,44
SI,2022-06-11,inc death,41,A-2022-02-25,2022-05-28,2 wk,sample,44
SI,2022-06-11,inc death,39,B-2022-02-25,2022-05-28,2 wk,sample,44
SK,2022-06-11,inc death,80,A-2022-02-25,2022-05-28,2 wk,sample,44
SK,2022-06-11,inc death,79,B-2022-02-25,2022-05-28,2 wk,sample,44
AT,2022-06-04,inc case,40370,A-2022-02-25,2022-05-28,1 wk,sample,45
AT,2022-06-04,inc case,76010,B-2022-02-25,2022-05-28,1 wk,sample,45
BE,2022-06-04,inc case,66069,A-2022-02-25,2022-05-28,1 wk,sample,45
BE,2022-06-04,inc case,58279,B-2022-02-25,2022-05-28,1 wk,sample,45
BG,2022-06-04,inc case,6053,A-2022-02-25,2022-05-28,1 wk,sample,45
BG,2022-06-04,inc case,6064,B-2022-02-25,2022-05-28,1 wk,sample,45
CH,2022-06-04,inc case,27447,A-2022-02-25,2022-05-28,1 wk,sample,45
CH,2022-06-04,inc case,28501,B-2022-02-25,2022-05-28,1 wk,sample,45
CY,2022-06-04,inc case,9931,A-2022-02-25,2022-05-28,1 wk,sample,45
CY,2022-06-04,inc case,8544,B-2022-02-25,2022-05-28,1 wk,sample,45
CZ,2022-06-04,inc case,5454,A-2022-02-25,2022-05-28,1 wk,sample,45
CZ,2022-06-04,inc case,6596,B-2022-02-25,2022-05-28,1 wk,sample,45
DE,2022-06-04,inc case,917749,A-2022-02-25,2022-05-28,1 wk,sample,45
DE,2022-06-04,inc case,960622,B-2022-02-25,2022-05-28,1 wk,sample,45
DK,2022-06-04,inc case,24217,A-2022-02-25,2022-05-28,1 wk,sample,45
DK,2022-06-04,inc case,30062,B-2022-02-25,2022-05-28,1 wk,sample,45
EE,2022-06-04,inc case,2630,A-2022-02-25,2022-05-28,1 wk,sample,45
EE,2022-06-04,inc case,5223,B-2022-02-25,2022-05-28,1 wk,sample,45
ES,2022-06-04,inc case,335532,A-2022-02-25,2022-05-28,1 wk,sample,45
ES,2022-06-04,inc case,348743,B-2022-02-25,2022-05-28,1 wk,sample,45
FI,2022-06-04,inc case,27508,A-2022-02-25,2022-05-28,1 wk,sample,45
FI,2022-06-04,inc case,62708,B-2022-02-25,2022-05-28,1 wk,sample,45
FR,2022-06-04,inc case,343074,A-2022-02-25,2022-05-28,1 wk,sample,45
FR,2022-06-04,inc case,272087,B-2022-02-25,2022-05-28,1 wk,sample,45
GB,2022-06-04,inc case,124196,A-2022-02-25,2022-05-28,1 wk,sample,45
GB,2022-06-04,inc case,204567,B-2022-02-25,2022-05-28,1 wk,sample,45
GR,2022-06-04,inc case,107182,A-2022-02-25,2022-05-28,1 wk,sample,45
GR,2022-06-04,inc case,107315,B-2022-02-25,2022-05-28,1 wk,sample,45
HR,2022-06-04,inc case,9183,A-2022-02-25,2022-05-28,1 wk,sample,45
HR,2022-06-04,inc case,9631,B-2022-02-25,2022-05-28,1 wk,sample,45
HU,2022-06-04,inc case,13695,A-2022-02-25,2022-05-28,1 wk,sample,45
HU,2022-06-04,inc case,14341,B-2022-02-25,2022-05-28,1 wk,sample,45
IE,2022-06-04,inc case,50604,A-2022-02-25,2022-05-28,1 wk,sample,45
IE,2022-06-04,inc case,59483,B-2022-02-25,2022-05-28,1 wk,sample,45
IS,2022-06-04,inc case,2927,A-2022-02-25,2022-05-28,1 wk,sample,45
IS,2022-06-04,inc case,2583,B-2022-02-25,2022-05-28,1 wk,sample,45
IT,2022-06-04,inc case,562350,A-2022-02-25,2022-05-28,1 wk,sample,45
IT,2022-06-04,inc case,815167,B-2022-02-25,2022-05-28,1 wk,sample,45
LI,2022-06-04,inc case,178,A-2022-02-25,2022-05-28,1 wk,sample,45
LI,2022-06-04,inc case,242,B-2022-02-25,2022-05-28,1 wk,sample,45
LT,2022-06-04,inc case,2812,A-2022-02-25,2022-05-28,1 wk,sample,45
LT,2022-06-04,inc case,2804,B-2022-02-25,2022-05-28,1 wk,sample,45
LU,2022-06-04,inc case,0,A-2022-02-25,2022-05-28,1 wk,sample,45
LU,2022-06-04,inc case,0,B-2022-02-25,2022-05-28,1 wk,sample,45
LV,2022-06-04,inc case,5410,A-2022-02-25,2022-05-28,1 wk,sample,45
LV,2022-06-04,inc case,5902,B-2022-02-25,2022-05-28,1 wk,sample,45
MT,2022-06-04,inc case,2315,A-2022-02-25,2022-05-28,1 wk,sample,45
MT,2022-06-04,inc case,1896,B-2022-02-25,2022-05-28,1 wk,sample,45
NL,2022-06-04,inc case,29971,A-2022-02-25,2022-05-28,1 wk,sample,45
NL,2022-06-04,inc case,39210,B-2022-02-25,2022-05-28,1 wk,sample,45
NO,2022-06-04,inc case,6589,A-2022-02-25,2022-05-28,1 wk,sample,45
NO,2022-06-04,inc case,7821,B-2022-02-25,2022-05-28,1 wk,sample,45
PL,2022-06-04,inc case,8024,A-2022-02-25,2022-05-28,1 wk,sample,45
PL,2022-06-04,inc case,7463,B-2022-02-25,2022-05-28,1 wk,sample,45
PT,2022-06-04,inc case,561600,A-2022-02-25,2022-05-28,1 wk,sample,45
PT,2022-06-04,inc case,942983,B-2022-02-25,2022-05-28,1 wk,sample,45
RO,2022-06-04,inc case,10246,A-2022-02-25,2022-05-28,1 wk,sample,45
RO,2022-06-04,inc case,15080,B-2022-02-25,2022-05-28,1 wk,sample,45
SE,2022-06-04,inc case,3038,A-2022-02-25,2022-05-28,1 wk,sample,45
SE,2022-06-04,inc case,6088,B-2022-02-25,2022-05-28,1 wk,sample,45
SI,2022-06-04,inc case,7365,A-2022-02-25,2022-05-28,1 wk,sample,45
SI,2022-06-04,inc case,10763,B-2022-02-25,2022-05-28,1 wk,sample,45
SK,2022-06-04,inc case,5816,A-2022-02-25,2022-05-28,1 wk,sample,45
SK,2022-06-04,inc case,9214,B-2022-02-25,2022-05-28,1 wk,sample,45
AT,2022-06-04,inc death,215,A-2022-02-25,2022-05-28,1 wk,sample,45
AT,2022-06-04,inc death,180,B-2022-02-25,2022-05-28,1 wk,sample,45
BE,2022-06-04,inc death,270,A-2022-02-25,2022-05-28,1 wk,sample,45
BE,2022-06-04,inc death,324,B-2022-02-25,2022-05-28,1 wk,sample,45
BG,2022-06-04,inc death,178,A-2022-02-25,2022-05-28,1 wk,sample,45
BG,2022-06-04,inc death,188,B-2022-02-25,2022-05-28,1 wk,sample,45
CH,2022-06-04,inc death,14,A-2022-02-25,2022-05-28,1 wk,sample,45
CH,2022-06-04,inc death,12,B-2022-02-25,2022-05-28,1 wk,sample,45
CY,2022-06-04,inc death,10,A-2022-02-25,2022-05-28,1 wk,sample,45
CY,2022-06-04,inc death,12,B-2022-02-25,2022-05-28,1 wk,sample,45
CZ,2022-06-04,inc death,40,A-2022-02-25,2022-05-28,1 wk,sample,45
CZ,2022-06-04,inc death,71,B-2022-02-25,2022-05-28,1 wk,sample,45
DE,2022-06-04,inc death,2060,A-2022-02-25,2022-05-28,1 wk,sample,45
DE,2022-06-04,inc death,3630,B-2022-02-25,2022-05-28,1 wk,sample,45
DK,2022-06-04,inc death,140,A-2022-02-25,2022-05-28,1 wk,sample,45
DK,2022-06-04,inc death,150,B-2022-02-25,2022-05-28,1 wk,sample,45
EE,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,45
EE,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,45
ES,2022-06-04,inc death,1904,A-2022-02-25,2022-05-28,1 wk,sample,45
ES,2022-06-04,inc death,1424,B-2022-02-25,2022-05-28,1 wk,sample,45
FI,2022-06-04,inc death,402,A-2022-02-25,2022-05-28,1 wk,sample,45
FI,2022-06-04,inc death,351,B-2022-02-25,2022-05-28,1 wk,sample,45
FR,2022-06-04,inc death,1472,A-2022-02-25,2022-05-28,1 wk,sample,45
FR,2022-06-04,inc death,1886,B-2022-02-25,2022-05-28,1 wk,sample,45
GB,2022-06-04,inc death,2108,A-2022-02-25,2022-05-28,1 wk,sample,45
GB,2022-06-04,inc death,2302,B-2022-02-25,2022-05-28,1 wk,sample,45
GR,2022-06-04,inc death,563,A-2022-02-25,2022-05-28,1 wk,sample,45
GR,2022-06-04,inc death,379,B-2022-02-25,2022-05-28,1 wk,sample,45
HR,2022-06-04,inc death,73,A-2022-02-25,2022-05-28,1 wk,sample,45
HR,2022-06-04,inc death,102,B-2022-02-25,2022-05-28,1 wk,sample,45
HU,2022-06-04,inc death,217,A-2022-02-25,2022-05-28,1 wk,sample,45
HU,2022-06-04,inc death,255,B-2022-02-25,2022-05-28,1 wk,sample,45
IE,2022-06-04,inc death,324,A-2022-02-25,2022-05-28,1 wk,sample,45
IE,2022-06-04,inc death,317,B-2022-02-25,2022-05-28,1 wk,sample,45
IS,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,45
IS,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,45
IT,2022-06-04,inc death,1102,A-2022-02-25,2022-05-28,1 wk,sample,45
IT,2022-06-04,inc death,3070,B-2022-02-25,2022-05-28,1 wk,sample,45
LI,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,45
LI,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,45
LT,2022-06-04,inc death,29,A-2022-02-25,2022-05-28,1 wk,sample,45
LT,2022-06-04,inc death,35,B-2022-02-25,2022-05-28,1 wk,sample,45
LU,2022-06-04,inc death,0,A-2022-02-25,2022-05-28,1 wk,sample,45
LU,2022-06-04,inc death,0,B-2022-02-25,2022-05-28,1 wk,sample,45
LV,2022-06-04,inc death,35,A-2022-02-25,2022-05-28,1 wk,sample,45
LV,2022-06-04,inc death,28,B-2022-02-25,2022-05-28,1 wk,sample,45
MT,2022-06-04,inc death,10,A-2022-02-25,2022-05-28,1 wk,sample,45
MT,2022-06-04,inc death,10,B-2022-02-25,2022-05-28,1 wk,sample,45
NL,2022-06-04,inc death,29,A-2022-02-25,2022-05-28,1 wk,sample,45
NL,2022-06-04,inc death,34,B-2022-02-25,2022-05-28,1 wk,sample,45
NO,2022-06-04,inc death,212,A-2022-02-25,2022-05-28,1 wk,sample,45
NO,2022-06-04,inc death,226,B-2022-02-25,2022-05-28,1 wk,sample,45
PL,2022-06-04,inc death,219,A-2022-02-25,2022-05-28,1 wk,sample,45
PL,2022-06-04,inc death,249,B-2022-02-25,2022-05-28,1 wk,sample,45
PT,2022-06-04,inc death,1102,A-2022-02-25,2022-05-28,1 wk,sample,45
PT,2022-06-04,inc death,872,B-2022-02-25,2022-05-28,1 wk,sample,45
RO,2022-06-04,inc death,93,A-2022-02-25,2022-05-28,1 wk,sample,45
RO,2022-06-04,inc death,109,B-2022-02-25,2022-05-28,1 wk,sample,45
SE,2022-06-04,inc death,153,A-2022-02-25,2022-05-28,1 wk,sample,45
SE,2022-06-04,inc death,259,B-2022-02-25,2022-05-28,1 wk,sample,45
SI,2022-06-04,inc death,29,A-2022-02-25,2022-05-28,1 wk,sample,45
SI,2022-06-04,inc death,53,B-2022-02-25,2022-05-28,1 wk,sample,45
SK,2022-06-04,inc death,128,A-2022-02-25,2022-05-28,1 wk,sample,45
SK,2022-06-04,inc death,114,B-2022-02-25,2022-05-28,1 wk,sample,45
AT,2022-06-11,inc case,93615,A-2022-02-25,2022-05-28,2 wk,sample,45
